#   time    x   y   vx  vy
  2.08000000e+00   5.57840832e+01   4.04638779e+01   2.12194330e+01   5.90084849e+00
  2.09000000e+00   5.59960977e+01   4.05223559e+01   2.11834633e+01   5.79475329e+00
  2.10000000e+00   5.62077532e+01   4.05797738e+01   2.11476455e+01   5.68882633e+00
  2.11000000e+00   5.64190513e+01   4.06361333e+01   2.11119782e+01   5.58306636e+00
  2.12000000e+00   5.66299935e+01   4.06914360e+01   2.10764599e+01   5.47747211e+00
  2.13000000e+00   5.68405813e+01   4.07456836e+01   2.10410893e+01   5.37204235e+00
  2.14000000e+00   5.70508160e+01   4.07988777e+01   2.10058648e+01   5.26677586e+00
  2.15000000e+00   5.72606993e+01   4.08510199e+01   2.09707852e+01   5.16167143e+00
  2.16000000e+00   5.74702324e+01   4.09021119e+01   2.09358489e+01   5.05672788e+00
  2.17000000e+00   5.76794170e+01   4.09521552e+01   2.09010546e+01   4.95194401e+00
  2.18000000e+00   5.78882542e+01   4.10011516e+01   2.08664009e+01   4.84731868e+00
  2.19000000e+00   5.80967457e+01   4.10491024e+01   2.08318864e+01   4.74285073e+00
  2.20000000e+00   5.83048927e+01   4.10960094e+01   2.07975098e+01   4.63853903e+00
  2.21000000e+00   5.85126966e+01   4.11418740e+01   2.07632697e+01   4.53438246e+00
  2.22000000e+00   5.87201587e+01   4.11866978e+01   2.07291647e+01   4.43037991e+00
  2.23000000e+00   5.89272805e+01   4.12304823e+01   2.06951934e+01   4.32653031e+00
  2.24000000e+00   5.91340633e+01   4.12732291e+01   2.06613546e+01   4.22283256e+00
  2.25000000e+00   5.93405083e+01   4.13149397e+01   2.06276469e+01   4.11928562e+00
  2.26000000e+00   5.95466168e+01   4.13556156e+01   2.05940689e+01   4.01588843e+00
  2.27000000e+00   5.97523903e+01   4.13952582e+01   2.05606194e+01   3.91263996e+00
  2.28000000e+00   5.99578299e+01   4.14338691e+01   2.05272970e+01   3.80953920e+00
  2.29000000e+00   6.01629369e+01   4.14714498e+01   2.04941003e+01   3.70658513e+00
  2.30000000e+00   6.03677125e+01   4.15080016e+01   2.04610282e+01   3.60377677e+00
  2.31000000e+00   6.05721580e+01   4.15435260e+01   2.04280792e+01   3.50111315e+00
  2.32000000e+00   6.07762747e+01   4.15780246e+01   2.03952521e+01   3.39859329e+00
  2.33000000e+00   6.09800637e+01   4.16114986e+01   2.03625456e+01   3.29621625e+00
  2.34000000e+00   6.11835262e+01   4.16439496e+01   2.03299585e+01   3.19398110e+00
  2.35000000e+00   6.13866634e+01   4.16753789e+01   2.02974894e+01   3.09188691e+00
  2.36000000e+00   6.15894766e+01   4.17057880e+01   2.02651371e+01   2.98993277e+00
  2.37000000e+00   6.17919668e+01   4.17351783e+01   2.02329003e+01   2.88811779e+00
  2.38000000e+00   6.19941351e+01   4.17635511e+01   2.02007777e+01   2.78644110e+00
  2.39000000e+00   6.21959829e+01   4.17909078e+01   2.01687682e+01   2.68490181e+00
  2.40000000e+00   6.23975111e+01   4.18172498e+01   2.01368704e+01   2.58349909e+00
  2.41000000e+00   6.25987208e+01   4.18425784e+01   2.01050831e+01   2.48223208e+00
  2.42000000e+00   6.27996133e+01   4.18668951e+01   2.00734052e+01   2.38109997e+00
  2.43000000e+00   6.30001895e+01   4.18902011e+01   2.00418353e+01   2.28010193e+00
  2.44000000e+00   6.32004505e+01   4.19124978e+01   2.00103722e+01   2.17923716e+00
  2.45000000e+00   6.34003975e+01   4.19337865e+01   1.99790148e+01   2.07850489e+00
  2.46000000e+00   6.36000313e+01   4.19540686e+01   1.99477618e+01   1.97790432e+00
  2.47000000e+00   6.37993532e+01   4.19733453e+01   1.99166121e+01   1.87743471e+00
  2.48000000e+00   6.39983641e+01   4.19916179e+01   1.98855643e+01   1.77709530e+00
  2.49000000e+00   6.41970650e+01   4.20088878e+01   1.98546174e+01   1.67688536e+00
  2.50000000e+00   6.43954569e+01   4.20251563e+01   1.98237701e+01   1.57680417e+00
  2.51000000e+00   6.45935409e+01   4.20404245e+01   1.97930213e+01   1.47685101e+00
  2.52000000e+00   6.47913178e+01   4.20546939e+01   1.97623698e+01   1.37702518e+00
  2.53000000e+00   6.49887888e+01   4.20679657e+01   1.97318145e+01   1.27732601e+00
  2.54000000e+00   6.51859546e+01   4.20802411e+01   1.97013541e+01   1.17775282e+00
  2.55000000e+00   6.53828163e+01   4.20915214e+01   1.96709875e+01   1.07830495e+00
  2.56000000e+00   6.55793748e+01   4.21018078e+01   1.96407135e+01   9.78981754e-01
