#   time    x   y   vx  vy
  2.56000000e+00   7.38795663e+01   3.54401328e+01   2.27900214e+01  -1.21231806e+00
  2.57000000e+00   7.41073045e+01   3.54275282e+01   2.27576242e+01  -1.30859468e+00
  2.58000000e+00   7.43347192e+01   3.54139616e+01   2.27253113e+01  -1.40473665e+00
  2.59000000e+00   7.45618112e+01   3.53994341e+01   2.26930819e+01  -1.50074443e+00
  2.60000000e+00   7.47885813e+01   3.53839473e+01   2.26609350e+01  -1.59661848e+00
  2.61000000e+00   7.50150303e+01   3.53675024e+01   2.26288697e+01  -1.69235926e+00
  2.62000000e+00   7.52411591e+01   3.53501008e+01   2.25968850e+01  -1.78796721e+00
  2.63000000e+00   7.54669684e+01   3.53317438e+01   2.25649802e+01  -1.88344275e+00
  2.64000000e+00   7.56924591e+01   3.53124326e+01   2.25331542e+01  -1.97878631e+00
  2.65000000e+00   7.59176319e+01   3.52921687e+01   2.25014061e+01  -2.07399831e+00
  2.66000000e+00   7.61424876e+01   3.52709533e+01   2.24697352e+01  -2.16907913e+00
  2.67000000e+00   7.63670270e+01   3.52487878e+01   2.24381405e+01  -2.26402919e+00
  2.68000000e+00   7.65912508e+01   3.52256734e+01   2.24066211e+01  -2.35884885e+00
  2.69000000e+00   7.68151598e+01   3.52016114e+01   2.23751761e+01  -2.45353850e+00
  2.70000000e+00   7.70387547e+01   3.51766033e+01   2.23438048e+01  -2.54809849e+00
  2.71000000e+00   7.72620362e+01   3.51506501e+01   2.23125062e+01  -2.64252918e+00
  2.72000000e+00   7.74850051e+01   3.51237533e+01   2.22812795e+01  -2.73683092e+00
  2.73000000e+00   7.77076622e+01   3.50959141e+01   2.22501239e+01  -2.83100405e+00
  2.74000000e+00   7.79300080e+01   3.50671339e+01   2.22190385e+01  -2.92504888e+00
  2.75000000e+00   7.81520433e+01   3.50374138e+01   2.21880224e+01  -3.01896574e+00
  2.76000000e+00   7.83737688e+01   3.50067552e+01   2.21570750e+01  -3.11275494e+00
  2.77000000e+00   7.85951851e+01   3.49751593e+01   2.21261952e+01  -3.20641678e+00
  2.78000000e+00   7.88162930e+01   3.49426275e+01   2.20953824e+01  -3.29995154e+00
  2.79000000e+00   7.90370931e+01   3.49091609e+01   2.20646358e+01  -3.39335952e+00
  2.80000000e+00   7.92575860e+01   3.48747609e+01   2.20339544e+01  -3.48664098e+00
  2.81000000e+00   7.94777725e+01   3.48394288e+01   2.20033376e+01  -3.57979620e+00
  2.82000000e+00   7.96976531e+01   3.48031656e+01   2.19727846e+01  -3.67282542e+00
  2.83000000e+00   7.99172285e+01   3.47659729e+01   2.19422945e+01  -3.76572890e+00
  2.84000000e+00   8.01364993e+01   3.47278517e+01   2.19118666e+01  -3.85850687e+00
  2.85000000e+00   8.03554661e+01   3.46888034e+01   2.18815001e+01  -3.95115957e+00
  2.86000000e+00   8.05741296e+01   3.46488291e+01   2.18511943e+01  -4.04368723e+00
  2.87000000e+00   8.07924903e+01   3.46079302e+01   2.18209484e+01  -4.13609005e+00
  2.88000000e+00   8.10105489e+01   3.45661080e+01   2.17907616e+01  -4.22836824e+00
