  9.75115389e-01   1.17523384e+00   5.69100680e+00   1.05987512e+00   1.04350216e+00   2.44312913e-01  -2.21864940e+00  -3.21391130e+00  -2.79394655e+00  -2.87059544e+00
  9.52930085e-01   1.22870886e+00   6.01779148e+00   1.11251762e+00   1.09589466e+00   3.19913056e-01  -2.23197649e+00  -3.17965111e+00  -2.82807888e+00  -2.90736309e+00
  9.24875218e-01   1.28171891e+00   6.37142085e+00   1.16491205e+00   1.14805850e+00   3.93542681e-01  -2.24445874e+00  -3.13005284e+00  -2.86158042e+00  -2.94352394e+00
  8.91122324e-01   1.33426438e+00   6.74928883e+00   1.21705927e+00   1.19999452e+00   4.64747723e-01  -2.25612723e+00  -3.06196429e+00  -2.89447453e+00  -2.97910051e+00
  8.51877884e-01   1.38634613e+00   7.14876703e+00   1.26896043e+00   1.25170384e+00   5.33088728e-01  -2.26701142e+00  -2.97185767e+00  -2.92678332e+00  -3.01411413e+00
  8.07382110e-01   1.43796546e+00   7.56673276e+00   1.32061695e+00   1.30318780e+00   5.98143517e-01  -2.27713928e+00  -2.85574815e+00  -2.95852770e+00  -3.04858497e+00
  7.57907540e-01   1.48912405e+00   7.99913224e+00   1.37203042e+00   1.35444796e+00   6.59509761e-01  -2.28653736e+00  -2.70911150e+00  -2.98972748e+00  -3.08253214e+00
  7.03757432e-01   1.53982389e+00   8.44048515e+00   1.42320265e+00   1.40548602e+00   7.16807438e-01  -2.29523092e+00  -2.52679883e+00  -3.02040147e+00  -3.11597374e+00
  6.45263976e-01   1.59006728e+00   8.88325212e+00   1.47413557e+00   1.45630384e+00   7.69681177e-01  -2.30324395e+00  -2.30295016e+00  -3.05056749e+00  -3.14892697e+00
  5.82786332e-01   1.63985672e+00   9.31696976e+00   1.52483125e+00   1.50690339e+00   8.17802450e-01  -2.31059932e+00  -2.03091359e+00  -3.08024249e+00  -3.18140815e+00
  5.16708489e-01   1.68919492e+00   9.71877765e+00   1.57529187e+00   1.55728672e+00   8.60871625e-01  -2.31731878e+00  -1.71069101e+00  -3.10944257e+00  -3.21343278e+00
  4.47436978e-01   1.73808478e+00   1.00603809e+01   1.62551968e+00   1.60745599e+00   8.98619847e-01  -2.32342308e+00  -1.35193262e+00  -3.13818304e+00  -3.24501563e+00
  3.75398438e-01   1.78652931e+00   1.03282026e+01   1.67551701e+00   1.65741341e+00   9.30810743e-01  -2.32893200e+00  -9.56451510e-01  -3.16647848e+00  -3.27617073e+00
